emp_no,first_name,last_name,title,from_date,to_date
463124,Xinan,Ventosa,Staff,1990-02-27,1998-02-27
463131,Cathie,Bolsens,Engineer,1991-01-14,1997-01-13
463140,Martial,Naudin,Engineer,1989-06-07,1994-06-07
463143,Barton,Parveen,Staff,1989-04-15,1996-04-15
463147,Georgy,Terwilliger,Staff,1990-08-02,1997-08-02
463152,Premsyl,Schiper,Engineer,1989-11-04,1997-11-04
463160,Jiang,Speek,Staff,1994-03-02,2001-03-02
463178,Marsha,Conte,Engineer,1993-07-02,1999-07-02
463184,Cedric,Bruckman,Senior Engineer,1998-03-23,2000-11-04
463200,Bangqing,Tyugu,Staff,1993-09-18,1999-09-18
463210,Sachar,Peltason,Engineer,1989-02-25,1990-08-23
463214,Toshimo,Acton,Assistant Engineer,1992-11-14,1997-11-14
463227,Renny,Anger,Staff,1992-10-07,2000-10-07
463240,Temple,Alpin,Engineer,1988-01-02,1994-01-01
463250,Arup,Ranta,Engineer,1986-02-20,1991-02-20
463252,Demin,Krzyzanowski,Engineer,1985-06-21,1993-06-21
463253,Harngdar,Yetim,Staff,1994-01-27,1999-01-27
463256,Mabhin,Demos,Staff,1985-12-20,1990-12-20
463260,Masako,Muntz,Engineer,1996-02-06,2002-02-05
463263,Takahito,Kushner,Engineer,1996-09-07,1997-02-09
463270,Marsja,Birta,Staff,1997-08-04,1998-09-10
463286,Kwangho,Avouris,Staff,1991-06-27,1999-06-27
463287,Jianwen,Kirkerud,Staff,1993-10-29,2001-10-28
463295,Kersti,Caine,Senior Staff,1986-02-20,1987-01-14
463297,Alenka,Yoshimura,Staff,1994-01-17,1999-01-17
463300,Serif,Seiwald,Assistant Engineer,1999-01-30,2000-02-24
463305,Xiadong,Birch,Engineer,1992-02-29,2001-02-28
463307,Falguni,Perri,Engineer,1993-11-13,1993-12-12
463310,Yoshimitsu,Melichar,Engineer,1991-06-24,1998-06-24
463311,Fuqing,Scharstein,Engineer,1986-03-31,1995-03-31
463317,Marco,Baar,Staff,1990-05-28,1996-05-27
463324,Moto,Heijenga,Engineer,1990-03-28,1996-03-27
463327,Udo,Keirsey,Engineer,1986-07-04,1991-07-04
463330,Minghong,Oxenboll,Senior Staff,1995-07-23,2001-12-15
463332,Karsten,Piazza,Staff,1993-01-08,2000-01-09
463346,Satoru,Pramanik,Staff,1993-06-03,1999-01-30
463351,Achilleas,Schaar,Senior Staff,1996-04-29,1998-05-25
463357,Shaz,Zedlitz,Staff,1990-01-17,1994-06-12
463360,Ung,Benantar,Staff,1987-08-08,1995-08-08
463368,Kotesh,Irland,Engineer,1986-04-11,1991-04-11
463371,Dannz,Compeau,Assistant Engineer,1999-06-14,2000-03-04
463373,Shahab,Imataki,Staff,1992-09-08,2000-09-08
463378,Moheb,Huttel,Staff,1991-06-04,1997-06-05
463381,Sivanarayana,Schieder,Assistant Engineer,1990-01-17,1993-02-27
463389,Shahaf,Bugrara,Staff,1999-11-09,2001-05-21
463390,Xiahua,Hiltgen,Engineer,1991-04-01,1997-03-31
463392,Masoud,Vandervoorde,Staff,1994-12-19,2001-12-19
463393,Bilhanan,Takkinen,Engineer,1988-01-21,1994-01-20
463399,Tristan,Shimshoni,Assistant Engineer,1993-07-29,1998-12-30
463401,Chrisa,Boyle,Staff,1985-11-20,1990-11-20
463404,Dante,Raczkowsky,Engineer,1991-08-19,1996-08-18
463408,Martina,Kaminger,Senior Staff,1995-01-15,2002-01-11
463422,Dante,Lieblein,Engineer,1996-03-30,1996-03-31
463426,Tetsurou,DuCasse,Engineer,1986-12-02,1991-12-02
463431,Lalit,Samarati,Staff,1988-05-12,1994-05-12
463434,Bilhanan,Tempesti,Senior Engineer,1999-04-07,2001-12-02
463444,Patricia,Zambonelli,Assistant Engineer,1987-12-01,1992-11-30
463449,Aemilian,Varman,Engineer,1988-10-06,1996-10-06
463451,Subhash,Kuhnemann,Engineer,1986-08-05,1993-08-05
463459,Mohammed,Farrag,Engineer,1986-11-21,1992-11-20
463464,Conor,Adachi,Engineer,1987-11-24,1993-11-23
463475,Theron,Heystek,Assistant Engineer,1995-06-03,2001-06-02
463476,Mabo,Pouyioutas,Engineer,2000-01-04,2001-09-18
463483,Younwoo,Narlikar,Staff,1991-08-02,1998-08-02
463491,Jouko,Dichev,Assistant Engineer,1991-05-11,1997-05-10
463500,Lorien,Terkki,Staff,1990-01-10,1999-01-10
463506,Kazuhiko,Furudate,Assistant Engineer,1986-02-20,1993-08-09
463520,Valery,Gajiwala,Staff,1997-02-12,1998-05-11
463524,Koldo,Papadias,Assistant Engineer,1989-08-07,1995-08-07
463526,Vasiliy,Sluis,Senior Staff,1996-02-08,1997-11-30
463529,Inderjeet,Kusakabe,Engineer,1985-02-15,1993-02-15
463535,Arch,Uhrik,Senior Staff,1989-06-06,1993-01-02
463537,Sashi,Kulisch,Staff,1988-03-18,1993-03-18
463544,Dietrich,Gornas,Engineer,1988-04-20,1993-04-20
463549,Rutger,Ghazalie,Engineer,1988-06-03,1995-06-04
463550,Khalil,Duclos,Engineer,1995-10-21,2000-10-20
463551,Luerbio,Ramaiah,Engineer,1985-02-24,1990-02-24
463553,Fumiya,Passino,Staff,1990-07-13,1998-07-13
463554,Kristina,Kranzdorf,Engineer,1986-12-24,1992-12-23
463556,Monique,Emmart,Staff,1988-11-19,1995-11-20
463560,Ipke,Schmezko,Engineer,1990-04-25,1997-04-25
463587,Kwun,Chandrasekhar,Engineer,1994-09-11,2000-09-10
463602,Chinya,Servi,Engineer,1989-07-31,1998-07-31
463608,Golgen,Vernadat,Engineer,1986-01-20,1989-01-21
463615,Sariel,Quittner,Staff,1985-06-09,1992-06-09
463621,Lidong,Kobara,Engineer,1986-11-24,1991-11-24
463623,Gro,Chandrasekhar,Engineer,1991-11-16,1998-11-16
463630,Lokesh,Poujol,Engineer,1986-01-24,1992-01-24
463632,Chinya,Foote,Senior Staff,1991-08-08,2001-05-22
463634,Randi,Gihr,Senior Engineer,1998-02-23,2001-03-10
463644,Zorica,Schneeberger,Staff,1991-07-03,1996-07-02
463649,Leaf,Picaronny,Staff,1988-09-24,1995-09-25
463659,Gretta,Driscoll,Engineer,1991-09-27,1998-09-27
463660,Bedir,Ratnakar,Staff,1986-02-22,1993-02-22
463665,Berthier,Hutter,Engineer,1996-10-15,2001-10-15
463672,Jixiang,Kobara,Engineer,1989-03-05,1995-03-05
463679,Constantijn,Thimonier,Engineer,1988-04-07,1993-04-07
463680,Giri,Papadias,Senior Engineer,1994-09-08,1997-07-10
463681,Gian,Kalefeld,Engineer,1988-11-06,1995-11-07
463684,Richard,Morrin,Staff,1991-01-17,1998-01-17
463686,Uri,Wiegley,Senior Engineer,1998-05-18,1999-04-08
463687,IEEE,Khamsi,Assistant Engineer,1989-11-02,1994-11-02
463688,Florina,Baja,Engineer,1994-10-31,1999-10-31
463691,Leandro,Chorvat,Staff,1994-10-15,2000-10-14
463696,Sigeru,Babu,Staff,1988-01-21,1995-01-21
463700,Giao,Maraist,Staff,1992-12-22,1998-12-22
463701,Zvonko,Nourani,Engineer,1987-07-09,1993-07-08
463717,Mari,Pell,Staff,1996-01-13,2001-01-12
463725,Wonhee,Zumaque,Engineer,1986-06-24,1992-06-23
463731,Weidon,Erev,Staff,1986-10-19,1994-10-19
463735,Martine,Birrer,Engineer,1993-11-20,1996-05-21
463736,Howell,Smeets,Engineer,1985-07-14,1994-07-14
463742,Khedija,Vickson,Staff,1990-03-26,1997-03-26
463748,Francesca,Yeung,Assistant Engineer,1985-10-30,1994-10-30
463749,Troy,Morrow,Staff,1992-01-08,1997-01-07
463751,Toshimi,Sommer,Engineer,1985-04-02,1994-04-02
463752,Tokuyasu,Nannarelli,Senior Staff,1990-04-01,1999-02-26
463760,Charmane,Carrera,Engineer,1987-10-25,1992-10-24
463769,Kristin,Schaft,Engineer,1992-09-25,2001-09-25
463777,Gor,Rosca,Staff,1993-08-20,2000-08-20
463781,Val,Heystek,Staff,1985-12-13,1990-12-13
463782,Teiji,Braccini,Senior Staff,1995-02-23,2002-02-06
463788,Yurii,Cooke,Engineer,1992-07-18,2001-07-18
463792,Masoud,Baezner,Assistant Engineer,1994-11-04,2001-11-04
463793,Jongsuk,Takanami,Staff,1992-11-22,2000-11-22
463796,Sariel,Heijenga,Senior Engineer,1986-03-06,1997-01-12
463801,Reinhard,Vilarrasa,Staff,2000-01-23,2000-01-26
463804,Ymte,Potthoff,Engineer,1988-02-01,1994-01-31
463808,Berni,Mitchem,Engineer,1992-07-31,1997-07-31
463814,Lena,Kandlur,Engineer,1985-02-17,1993-02-17
463816,Feiyu,Hanratty,Engineer,1990-11-10,1992-05-28
463823,Falguni,Kieras,Senior Staff,1994-01-14,1999-06-12
463839,Teiji,Narahara,Engineer,1990-06-15,1996-06-14
463841,Christ,Narwekar,Senior Engineer,1997-07-12,2001-11-12
463842,Susumu,Shumilov,Engineer,1992-05-28,1997-05-28
463849,Ingemar,Thummel,Staff,1989-12-05,1996-12-05
463850,Candida,Segond,Technique Leader,1988-11-12,2001-05-08
463857,Girolamo,Khasidashvili,Staff,1992-01-12,1997-01-11
463862,Baocai,Compeau,Engineer,1993-03-30,1999-03-30
463863,Panayotis,Bellmore,Engineer,1988-05-14,1996-05-14
463868,Parto,Szemeredi,Staff,1998-02-08,2000-06-07
463869,Tooru,Zumaque,Staff,1987-08-22,1992-08-21
463890,Kenroku,Vitiello,Senior Engineer,1989-07-22,1993-01-24
463903,Avishai,Ventosa,Staff,1992-02-22,2001-02-21
463904,Leah,Selvestrel,Engineer,1989-11-10,1997-11-10
463910,Kristine,Aloia,Engineer,1986-07-22,1990-04-17
463917,Harngdar,Cummings,Engineer,1986-11-02,1992-11-01
463932,Conrado,Marakhovsky,Staff,1996-09-09,2001-09-09
463935,Izaskun,Haldar,Engineer,1985-09-08,1990-09-08
463936,Giri,Schlenzig,Staff,1987-05-08,1994-05-08
463940,Jinya,Kroha,Staff,1994-06-11,2000-06-10
463941,Phillip,Hainaut,Engineer,1990-10-08,1996-10-07
463945,Mads,Sifakis,Staff,1985-07-29,1994-07-29
463959,Lein,Zaccaria,Engineer,1985-04-12,1991-04-11
463962,Tuval,Beeson,Engineer,1996-08-16,2001-08-16
463964,Teiji,Kemmerer,Assistant Engineer,1990-09-09,1993-02-19
463970,Mamdouh,Ranon,Engineer,1992-01-21,1999-01-21
463973,Christ,Bierbaum,Staff,1987-04-09,1995-04-09
463978,Pasqua,Pillow,Assistant Engineer,1988-01-24,1995-01-24
463980,Howell,Etalle,Staff,1987-02-06,1993-02-05
463986,Aleksander,Rahimi,Staff,1991-01-28,1996-01-28
463989,Munenori,Honglei,Staff,1993-07-16,2002-07-16
463991,Khaled,Heusch,Engineer,1992-12-25,2001-12-25
463993,Debaprosad,Serot,Engineer,1987-11-06,1993-11-05
463997,Boguslaw,Luft,Technique Leader,1987-03-20,1995-01-31
464001,Shakhar,Lanphier,Engineer,1988-04-03,1994-04-03
464005,Gino,Merli,Engineer,1992-05-02,1998-05-02
464006,Adly,Quittner,Senior Engineer,1986-08-12,1999-08-23
464010,Constantijn,Uhrig,Staff,1986-06-04,1991-06-04
464015,Percy,Pileggi,Staff,1993-04-12,1998-04-12
464020,Leaf,Kuzuoka,Engineer,1985-05-19,1993-05-19
464025,Brigham,Baezner,Engineer,1991-08-23,1996-08-22
464033,Fan,Beilner,Engineer,1988-06-02,1993-06-02
464039,Giap,Cooley,Technique Leader,1997-10-18,1998-12-16
464046,Kensei,Gischer,Staff,1992-12-20,1997-12-20
464050,Shan,Bratten,Staff,1989-04-22,1995-04-22
464051,Horward,Worfolk,Staff,1987-11-13,1995-11-13
464052,Lorien,Hutton,Assistant Engineer,1989-02-13,1995-02-13
464054,Ger,Ranai,Engineer,1987-07-14,1995-07-14
464061,Kiyotoshi,Soloway,Engineer,1990-05-10,1992-03-05
464075,Abdelwaheb,Angel,Engineer,1990-11-02,1998-11-02
464087,Shan,Madeira,Engineer,1995-12-28,1997-05-22
464089,Fox,Sommer,Staff,1992-03-06,1999-03-07
464092,Jordanka,Cronan,Staff,1991-08-24,1997-08-23
464098,Odinaldo,Ushiama,Staff,1993-04-30,2000-04-30
464102,Sibyl,Maraist,Engineer,1990-04-21,1996-04-20
464105,Xiadong,Ossenbruggen,Staff,1998-05-10,2001-08-23
464112,Christoper,Matheson,Technique Leader,1999-07-21,1999-09-18
464128,Elvia,Halloran,Staff,1991-10-03,1993-12-06
464135,Chaitali,Braunmuhl,Staff,1988-02-16,1989-12-29
464140,Kolar,Broomell,Staff,1988-06-24,1994-06-24
464141,Chuanti,Bhattacharjee,Senior Staff,1997-03-18,1997-08-30
464144,Mostafa,Ashish,Staff,1987-10-26,1995-10-26
464145,Kotesh,Hellwagner,Staff,1991-11-13,1997-11-12
464146,Sadun,Pehl,Staff,1989-08-31,1998-08-31
464147,Susanna,Broomell,Assistant Engineer,1992-05-23,1993-02-15
464150,Kien,Usery,Engineer,1992-08-05,1997-08-05
464153,Adly,Stavenow,Staff,1988-10-04,1995-10-05
464154,Lena,Baaz,Staff,1986-03-08,1995-03-08
464175,Randy,Melichar,Staff,1989-11-25,1998-11-25
464178,Maia,Ecklund,Engineer,1989-10-11,1998-10-11
464185,Lijie,Assaf,Engineer,1991-04-25,1995-05-05
464188,Remmert,Rothenberg,Assistant Engineer,1992-09-26,2001-09-26
464194,Sakthirel,Brobst,Engineer,1988-07-23,1996-07-23
464200,Junichi,Foong,Staff,1987-11-04,1992-11-03
464203,Mountaz,Navazio,Engineer,1992-07-24,2001-07-24
464205,Jouni,Gihr,Staff,1989-11-20,1994-03-25
464220,Sibyl,Shrader,Engineer,1987-10-03,1996-10-02
464229,Shichao,Shanbhogue,Technique Leader,1986-12-23,1998-03-31
464233,Patricia,Hoppenstand,Engineer,1999-12-10,2001-09-04
464237,Yaghout,Luff,Assistant Engineer,1993-07-08,2001-07-08
464258,Manu,Heijenga,Engineer,1992-01-05,1996-02-03
464260,Guther,Zambonelli,Engineer,1989-07-15,1998-07-15
464271,Collette,Zlotek,Senior Engineer,1998-08-12,2001-07-19
464273,Kwangjo,Bazzichi,Staff,1998-07-09,1999-04-11
464281,Seongbin,Axelband,Engineer,1993-07-02,2001-07-02
464286,Godehard,Petereit,Staff,1992-02-28,1998-02-27
464288,Feipei,Pardalos,Staff,1989-03-21,1994-03-21
464295,Jackson,Hebden,Engineer,1988-08-22,1993-08-22
464300,Tonia,Gischer,Senior Engineer,1994-05-16,1996-03-31
464302,Bluma,Solares,Staff,1990-01-04,1999-01-04
464306,Olivera,Heyers,Staff,1996-01-25,2002-01-24
464312,Gunilla,Terwilliger,Engineer,1991-11-12,1999-11-12
464316,Wanqing,Roison,Engineer,1989-08-14,1997-08-14
464320,Erzsebet,Kambil,Senior Staff,1986-12-12,2000-07-30
464322,Sandeepan,Sessa,Staff,1986-06-22,1992-06-21
464326,Yahiko,DuBourdieux,Engineer,1993-12-12,1997-01-03
464328,Shigeaki,Uchoa,Staff,1991-03-11,1999-03-11
464335,Gio,Marchesini,Assistant Engineer,1998-05-12,1998-11-21
464346,Bernardo,Bazzichi,Staff,1988-03-04,1994-03-04
464356,Baruch,Sigstam,Staff,1991-08-24,1999-08-24
464362,Yongqiao,Kading,Engineer,1991-01-27,2000-01-27
464365,Shaowen,Krogh,Staff,1987-07-01,1996-06-30
464372,Masadi,Dalton,Staff,1988-02-17,1996-02-17
464376,Chiranjit,Jakobus,Assistant Engineer,1993-09-30,1997-06-06
464380,Ioana,Denny,Engineer,1989-05-03,1996-05-03
464383,Chandrasekaran,Nooteboom,Staff,1995-07-19,2000-07-18
464386,Radhakrishnan,Koblick,Staff,1994-02-12,1999-02-12
464387,Shim,Klassen,Staff,1995-05-29,1995-09-17
464388,Atilio,Besancenot,Staff,1989-12-09,1994-12-09
464390,Jinpo,Feinberg,Senior Staff,1996-02-22,1996-06-29
464396,Weiru,Cools,Staff,1990-01-19,1995-05-06
464404,Ferdinand,Ranka,Staff,1992-08-02,1996-07-14
464417,Seongbin,Isaak,Engineer,1986-04-08,1992-04-07
464422,Utpal,Kirkerud,Senior Staff,1994-07-19,2001-04-08
464427,Girolamo,Birjandi,Staff,1999-04-04,2000-03-31
464428,Evgueni,Hutton,Engineer,1998-08-31,2000-10-11
464431,Hironoby,Bernini,Engineer,1993-03-27,2000-03-27
464437,Steve,Kamble,Engineer,1988-10-06,1993-10-06
464439,Zhiguo,Verhaegen,Staff,1987-12-25,1993-12-24
464447,Youngkon,DuCasse,Staff,1987-03-10,1993-03-09
464448,Pramod,Menhoudj,Staff,1992-02-25,1999-02-25
464452,Vasilii,Penn,Staff,1994-06-06,2002-06-06
464454,Rosalyn,Anandan,Engineer,1988-07-04,1997-07-04
464461,Huai,Murillo,Staff,1999-08-20,2001-07-17
464470,Ottavia,Colorni,Engineer,1997-03-28,2001-11-24
464477,Xinan,Yurek,Staff,1994-04-12,2001-04-12
464478,Nathan,Denna,Engineer,1986-08-17,1991-08-17
464480,Gift,Picco,Assistant Engineer,1991-08-02,1994-04-19
464483,Randi,Zeleznik,Engineer,1989-11-06,1991-02-26
464498,Beshir,Leivant,Engineer,1995-11-19,1999-09-04
464504,Weiwu,Shrader,Staff,1996-05-16,2002-05-16
464508,Shih,Srimani,Senior Staff,1998-03-24,2001-03-06
464515,Owen,Baezner,Engineer,1986-11-26,1994-11-26
464516,Adam,Bach,Staff,1994-03-18,2002-03-18
464517,Udaiprakash,Kuhnemann,Staff,1997-10-27,2000-09-29
464518,Kagan,Ranze,Engineer,1990-04-10,1998-04-10
464531,Xiong,Gurbaxani,Senior Staff,1996-07-08,2002-06-14
464536,Guozhong,Maquelin,Engineer,1995-04-12,2001-04-11
464544,Duke,Koshiba,Staff,1986-07-02,1994-07-02
464549,Make,Pelc,Engineer,1986-02-16,1992-02-09
464550,Xuedong,Lamparter,Staff,1988-01-29,1995-01-29
464555,Kellyn,Zastre,Staff,1990-04-21,1995-04-21
464563,Terresa,Thimonier,Staff,1993-09-16,2001-09-16
464575,Xinan,Rotem,Assistant Engineer,1992-08-12,2000-08-12
464588,Xiaoshan,Pargas,Staff,1988-08-20,1996-08-20
464590,Ranga,Swick,Senior Engineer,1986-10-15,1987-12-12
464600,Martijn,Osgood,Engineer,1987-04-18,1994-04-18
464604,Tsutomu,Fiutem,Engineer,1985-12-28,1994-12-28
464610,Zhonghui,Schoegge,Staff,1993-08-02,2000-08-02
464614,Arto,Siksek,Engineer,1988-02-11,1996-02-11
464620,Taiji,Pezzoli,Engineer,1989-04-26,1996-04-26
464629,Xiaopeng,Baaz,Engineer,1995-10-31,2000-10-30
464631,Greger,Vesna,Engineer,1986-08-23,1994-08-23
464632,Fatemeh,Schmiedel,Staff,1989-05-12,1991-11-29
464637,Giap,Verhoeff,Engineer,1992-04-01,1998-04-01
464640,Elvia,Fontet,Staff,1986-03-23,1991-03-23
464642,Harjit,Zirintsis,Engineer,1992-11-18,1998-07-22
464645,Thanasis,Zweizig,Staff,1989-09-01,1994-09-01
464650,Sugwoo,Pramanik,Engineer,1986-07-30,1994-07-30
464655,Stafford,Frolund,Assistant Engineer,1996-03-20,2001-03-20
464658,Shietung,Shimshoni,Staff,1991-05-26,1997-05-25
464673,Cathie,Paciorek,Engineer,1992-04-14,1998-04-14
464674,Sailaja,Hoppenstand,Staff,1994-07-09,2002-07-09
464676,Masaru,Ishibashi,Staff,1994-10-13,1999-10-13
464681,Oldrich,Azulay,Staff,1988-05-25,1991-03-22
464691,Aloke,Lung,Staff,1995-04-12,2000-04-11
464693,IEEE,Papadias,Engineer,1992-01-05,1997-02-11
464695,Lech,Angel,Engineer,1989-06-02,1994-06-02
464698,Serenella,Renear,Assistant Engineer,1987-11-10,1994-11-10
464701,Hongzhu,Paludetto,Staff,1988-03-08,1995-03-09
464703,Chuanti,Parhami,Engineer,1990-02-25,1996-12-27
464713,Xiaoheng,Marletta,Engineer,1987-12-28,1996-12-27
464723,Susanta,Dalton,Technique Leader,1996-06-30,1997-07-20
464724,Thanasis,Luon,Staff,1985-02-05,1990-02-05
464727,Dines,Kilgour,Senior Engineer,1995-09-04,1995-10-16
464732,Tran,Mikschl,Engineer,1992-01-19,1997-01-18
464738,Duke,Vigier,Engineer,1991-07-22,1996-07-21
464740,Sven,Sabnani,Engineer,1994-10-21,1999-10-21
464744,Ranan,Anick,Staff,1985-10-10,1991-10-10
464758,Sukumar,Krider,Engineer,1996-02-17,1996-03-10
464769,Alejandro,Hofstetter,Staff,1986-10-16,1992-10-15
464773,Yahiko,Leslie,Engineer,1990-06-09,1998-06-09
464774,Cristinel,Deyuan,Engineer,1996-04-10,2002-04-10
464778,Shunichi,Assaf,Engineer,1988-10-02,1994-10-02
464793,Rosli,Nishimukai,Staff,1998-05-15,1999-11-18
464794,Valeri,Tetzlaff,Engineer,1993-05-18,1999-05-18
464798,Gen,Merey,Engineer,1995-08-14,2000-08-13
464799,Dipankar,Undy,Engineer,1987-01-14,1992-01-14
464805,Sushant,Quittner,Staff,1987-07-05,1992-07-04
464818,Rasiah,Perez,Engineer,1988-09-01,1993-09-01
464821,Abdelaziz,Fontet,Engineer,1995-11-06,2001-11-05
464833,Herb,Speer,Staff,1989-11-03,1996-11-03
464838,Sahrah,Haraldson,Assistant Engineer,1990-12-30,1996-12-29
464839,Youjian,Marshall,Staff,1992-05-09,1997-05-09
464845,Toong,Hooghiemstra,Engineer,1986-07-23,1993-07-23
464852,Apostol,Gyimothy,Staff,1992-09-20,1992-10-20
464853,Zhiwei,Schreiter,Engineer,1989-12-24,1998-12-24
464859,Hyuncheol,Bonifati,Engineer,1986-04-17,1991-04-17
464860,Tse,Leuchs,Staff,1990-10-13,1996-10-12
464866,Sreekrishna,Rikino,Engineer,1999-01-28,1999-05-25
464889,Berry,Hettesheimer,Engineer,1986-06-20,1994-06-20
464896,Vishwani,Hockney,Senior Engineer,1994-02-03,1996-11-07
464899,Bogdan,Sanella,Staff,1989-04-24,1991-03-18
464906,Sachem,Stille,Engineer,1986-03-28,1994-03-28
464913,Shaunak,McDermid,Staff,1985-06-13,1993-06-13
464914,Jinxi,Bolotov,Engineer,1986-05-15,1995-05-15
464915,Shahid,Cochrane,Engineer,1990-09-22,1998-09-22
464918,Barry,Otillio,Staff,1993-06-25,2001-06-25
464924,Tayeb,Auyong,Assistant Engineer,1991-07-19,1999-07-19
464927,Mahendra,Heydon,Senior Engineer,1989-06-05,1998-12-11
464928,Hein,Bage,Staff,1992-06-08,1999-06-09
464931,Kolar,Barvinok,Assistant Engineer,1994-06-17,1999-06-17
464932,Mitsuyuki,Sambasivam,Senior Staff,1997-02-20,2000-04-11
464947,Holgard,Lanzelotte,Staff,1990-12-04,1998-12-04
464949,Yechezkel,Spelt,Engineer,2000-01-10,2001-03-25
464950,Shay,Luef,Staff,1997-07-31,2002-07-31
464953,Toshimitsu,Winter,Engineer,1987-03-17,1993-03-16
464964,Soenke,Barriga,Staff,1995-11-04,2000-03-17
464968,Fumitaka,Itzigehl,Engineer,1994-04-05,1995-01-21
464974,Kiyokazu,Birdsall,Engineer,1991-07-29,1996-07-28
464976,Licheng,Ecklund,Engineer,1988-09-05,1994-09-05
464977,Kellie,Ruemmler,Engineer,1996-02-15,2001-02-14
464980,Matk,Bach,Engineer,1996-01-25,1997-11-26
464984,Yannis,Luan,Engineer,1989-10-10,1995-10-10
464995,Muneo,Biros,Engineer,1988-12-31,1991-10-14
464999,Terresa,Nanard,Engineer,1986-08-22,1993-08-22
465002,Ingmar,Angiulli,Technique Leader,1992-10-07,1999-04-30
465004,Subhada,Sooriamurthi,Engineer,1993-11-25,2001-11-25
465009,Sverrir,Weedman,Engineer,1993-03-03,2002-03-03
465015,Kshitij,Schnabel,Staff,1994-09-13,1999-09-13
465027,Valter,Schneeberger,Engineer,1988-04-07,1994-04-07
465033,Yuriy,Yetim,Staff,1988-07-25,1995-07-26
465040,Angus,Viele,Senior Engineer,1994-08-24,2002-01-21
465043,Fumitaka,Matheson,Senior Staff,1999-07-04,2001-03-17
465047,Nidapan,Weiland,Staff,1991-05-06,1996-07-19
465050,Ashish,Detkin,Assistant Engineer,1991-07-17,1997-07-16
465053,Adam,Navazio,Staff,1992-07-07,2000-07-07
465054,Troy,Remmers,Staff,1993-04-11,1999-04-11
465057,Shaz,Marletta,Staff,1997-06-01,2002-02-01
465072,Masasuke,Zambonelli,Staff,1994-04-04,1994-08-08
465096,Denny,Facello,Engineer,1986-08-21,1991-08-21
465098,Mircea,Iivonen,Engineer,1987-06-02,1996-06-01
465103,Falguni,Heuser,Senior Engineer,1994-12-21,2000-01-17
465104,Chrisa,Dolinsky,Assistant Engineer,1994-08-03,1998-06-30
465106,Tzvetan,Kavvadias,Senior Staff,1993-01-24,2001-06-20
465114,Narain,Leslie,Engineer,1993-10-08,2001-08-25
465124,Adil,Ducloy,Staff,1990-09-20,1995-09-20
465125,Aksel,Siegrist,Engineer,1989-12-05,1996-12-05
465131,Heather,Buescher,Staff,1986-06-25,1994-06-25
465134,Marlo,Rullman,Engineer,1985-03-30,1994-03-30
465137,Shigeaki,Ermel,Staff,1992-11-18,2000-11-18
465143,Wonhee,Boreale,Engineer,1989-10-13,1996-10-13
465146,Naftaly,Naumovich,Staff,1987-11-27,1996-11-26
465148,Georg,Hinsberger,Assistant Engineer,1992-10-19,2001-10-19
465150,Lalit,Shihab,Engineer,1995-02-13,2001-02-12
465162,Iara,Hashii,Staff,1994-06-02,2001-06-02
465163,Bokyung,Improta,Staff,1997-09-03,1997-10-13
465171,Gro,Peral,Engineer,1992-05-27,2000-05-27
465174,Yucai,Argence,Staff,1995-04-12,2001-04-11
465175,Phuoc,Heinisuo,Senior Engineer,1985-02-24,1994-01-31
465177,Stella,Kowalchuk,Engineer,1994-01-31,2000-01-31
465180,Arun,Gustavson,Engineer,1991-09-29,1996-09-30
465183,Bedrich,Irland,Staff,1992-10-28,1998-10-28
465188,Mara,Calkin,Senior Engineer,1991-08-12,1992-10-09
465192,Hein,Baig,Engineer,1990-11-29,1992-08-18
465194,Yechiam,Aloia,Engineer,1988-03-06,1994-03-06
465195,Khun,Birch,Engineer,1988-01-04,1993-01-03
465198,Parviz,Sommen,Engineer,1992-10-16,1999-10-17
465199,Wojceich,Plotkin,Engineer,1997-03-02,2002-03-02
465209,Gilbert,Suermann,Engineer,1994-01-11,2000-01-11
465220,Martins,Chenoweth,Senior Engineer,1993-12-07,1999-09-03
465221,Saeko,Berendt,Engineer,1989-09-13,1996-09-13
465228,Rosalie,Iwayama,Senior Staff,1995-09-19,2000-02-16
465238,Gian,Selvestrel,Senior Engineer,1992-08-15,1995-04-10
465243,Mara,Ebeling,Staff,1990-11-22,1997-11-22
465245,Giap,Roccetti,Senior Staff,1992-03-07,1994-12-18
465246,Hairong,Chachaty,Assistant Engineer,1989-05-19,1995-05-19
465257,Kenroku,Collette,Engineer,1994-04-21,1999-04-21
465260,Marjo,Hatcliff,Engineer,1989-03-04,1995-03-04
465261,Mori,Legleitner,Staff,1990-05-25,1994-06-23
465265,Marl,Asser,Staff,1991-04-01,1997-03-31
465268,Changho,Laventhal,Staff,1987-01-02,1992-01-02
465272,Morrie,Stellhorn,Engineer,1992-05-16,1998-05-16
465273,Xiaocheng,Reeker,Technique Leader,1999-12-19,2000-04-10
465290,Toshimo,Masaki,Engineer,1992-06-28,2000-06-28
465295,Huai,Frezza,Engineer,1989-12-05,1998-12-05
465307,Huan,Pouyioutas,Assistant Engineer,1990-07-31,1997-07-31
465309,Chaosheng,Lalonde,Engineer,1997-05-05,2000-11-28
